project,file_path,path_depth,lines_valid,lines_covered,line_rate,branches_valid,branches_covered,branch_rate,coverage_density,branch_to_line_ratio,num_functions,num_classes,num_imports,num_conditionals,num_loops,num_try_except
sqlalchemy,test\sql\test_delete.py,2,150,0,0.0,0,0,0.0,0.0,0.0,23,5,20,0,0,0
sqlalchemy,test\sql\test_deprecations.py,2,228,0,0.0,0,0,0.0,0.0,0.0,24,10,29,3,0,0
sqlalchemy,test\sql\test_external_traversal.py,2,1275,0,0.0,0,0,0.0,0.0,0.0,169,24,54,40,5,0
sqlalchemy,test\sql\test_from_linter.py,2,311,0,0.0,0,0,0.0,0.0,0.0,32,2,18,24,10,0
sqlalchemy,test\sql\test_functions.py,2,805,0,0.0,0,0,0.0,0.0,0.0,138,32,71,15,5,1
sqlalchemy,test\sql\test_identity_column.py,2,101,0,0.0,0,0,0.0,0.0,0.0,15,5,15,3,0,0
sqlalchemy,test\sql\test_insert.py,2,628,0,0.0,0,0,0.0,0.0,0.0,92,7,35,21,0,0
sqlalchemy,test\sql\test_insert_exec.py,2,986,0,0.0,0,0,0.0,0.0,0.0,84,11,44,126,4,0
sqlalchemy,test\sql\test_inspect.py,2,32,0,0.0,0,0,0.0,0.0,0.0,5,2,8,0,0,0
sqlalchemy,test\sql\test_labels.py,2,377,0,0.0,0,0,0.0,0.0,0.0,68,5,37,5,1,0
sqlalchemy,test\sql\test_lambdas.py,2,1028,0,0.0,0,0,0.0,0.0,0.0,172,14,41,12,7,0
sqlalchemy,test\sql\test_lateral.py,2,101,0,0.0,0,0,0.0,0.0,0.0,14,1,19,1,0,0
sqlalchemy,test\sql\test_metadata.py,2,3032,0,0.0,0,0,0.0,0.0,0.0,462,48,84,70,26,1
sqlalchemy,test\sql\test_operators.py,2,2150,0,0.0,0,0,0.0,0.0,0.0,584,111,92,48,11,0
sqlalchemy,test\sql\test_query.py,2,598,0,0.0,0,0,0.0,0.0,0.0,80,7,36,3,15,0
sqlalchemy,test\sql\test_quote.py,2,410,0,0.0,0,0,0.0,0.0,0.0,64,6,23,6,3,0
sqlalchemy,test\sql\test_resultset.py,2,1859,0,0.0,0,0,0.0,0.0,0.0,204,19,66,77,35,4
sqlalchemy,test\sql\test_returning.py,2,582,0,0.0,0,0,0.0,0.0,0.0,81,20,40,18,0,0
sqlalchemy,test\sql\test_roles.py,2,216,0,0.0,0,0,0.0,0.0,0.0,40,6,39,0,1,0
sqlalchemy,test\sql\test_select.py,2,231,0,0.0,0,0,0.0,0.0,0.0,55,5,24,3,0,0
sqlalchemy,test\sql\test_selectable.py,2,1831,0,0.0,0,0,0.0,0.0,0.0,237,20,70,28,19,0
sqlalchemy,test\sql\test_sequences.py,2,298,0,0.0,0,0,0.0,0.0,0.0,38,5,24,10,1,1
sqlalchemy,test\sql\test_statement_params.py,2,120,0,0.0,0,0,0.0,0.0,0.0,9,2,22,3,5,0
sqlalchemy,test\sql\test_syntax_extensions.py,2,130,0,0.0,0,0,0.0,0.0,0.0,33,11,20,0,0,0
sqlalchemy,test\sql\test_table_via_select.py,2,295,0,0.0,0,0,0.0,0.0,0.0,36,1,21,34,0,0
sqlalchemy,test\sql\test_tablesample.py,2,33,0,0.0,0,0,0.0,0.0,0.0,4,1,15,0,0,0
sqlalchemy,test\sql\test_text.py,2,409,0,0.0,0,0,0.0,0.0,0.0,87,6,34,6,2,0
sqlalchemy,test\sql\test_type_expressions.py,2,234,0,0.0,0,0,0.0,0.0,0.0,58,19,16,3,0,0
sqlalchemy,test\sql\test_types.py,2,2020,0,0.0,0,0,0.0,0.0,0.0,375,107,109,50,19,2
sqlalchemy,test\sql\test_update.py,2,641,0,0.0,0,0,0.0,0.0,0.0,106,12,35,27,1,0
sqlalchemy,test\sql\test_utils.py,2,101,0,0.0,0,0,0.0,0.0,0.0,9,8,24,2,1,0
sqlalchemy,test\sql\test_values.py,2,210,0,0.0,0,0,0.0,0.0,0.0,33,4,23,6,2,0
sqlalchemy,test\typing\test_mypy.py,2,7,0,0.0,0,0,0.0,0.0,0.0,1,1,3,0,0,0
sqlalchemy,test\typing\test_overloads.py,2,39,0,0.0,0,0,0.0,0.0,0.0,2,1,13,0,0,0
